,artist_id,track_id,artist_genres,lyrics
486,3tlXnStJ1fFhdScmQeLpuG,2cfgZge1AdyJLojrXchgTb,"['dmv rap', ' hip hop', ' pop', ' r&b', ' rap']","내가 너의 롤모델이 되어줄게.
내일 집을 떠나지 마세요.
오드마스를 만나야 해
네가 원하는 것을 내게 말해 줘.
내 시간이 충분치 않다고?
아가씨, 당신에겐 결코 충분하지 않아요.
하지만 당신은 내일 이후까지 기다릴 수 있습니다.
흠잡을 데 없는, 무법천지, 아가야, 이걸 뭐라고 하지?
돈이 없으면 난 그만둘 거야
난 너의 롤모델이 될 수 있어, 지미 헨드릭스
끝내기 전에 나랑 같이 약 먹자
Ghosts, Wraiths 또는 GT3는 더 이상 필요 없음(아니오)
더 이상 시상식도, MTV도(아니오)도 없습니다.
그래서 당신은 떠난 후에 항상 다시 돌아온다는 건가요? (오)
나와 함께 온 후에 네가 갈 곳은 여기야
내가 스물세 살이 되기 전에 다 봤어
깜둥이를 그냥 놔두면 공 치는 법을 가르쳐줄 수 있어
우린 너무 약해, 그래서 우리가 너무 약해.
너와 함께 날고 싶어해, 셋을 만들자.
내가 너의 롤모델이 되어줄게.
내일 집을 떠나지 마세요.
오드마스를 만나야 해
네가 원하는 것을 내게 말해 줘.
내 시간이 충분치 않다고?
아가씨, 당신에겐 결코 충분하지 않아요.
하지만 당신은 내일 이후까지 기다릴 수 있습니다.
흠잡을 데 없는, 무법천지, 아가야, 이걸 뭐라고 하지?
돈이 없으면 난 그만둘 거야
난 너의 롤모델이 될 수 있어, 지미 헨드릭스
끝내기 전에 나랑 같이 약 먹자
어, 지구 반대편에 있는
네 태도로 우리가 가진 것을 망치지 마라.
그냥 엎드려있으면 절대 강조하지마
내가 가르쳐줄게, 아는 게 너무 많아.
내가 가라고 하면 전속력으로 가거라.
내가 싫다고 할 때 강요하지 마.
가격이 저렴해 보이진 않는데, O.S.가 들었기 때문이다.
공연 티켓은 10장 이내로 예약해줘
내가 너의 롤모델이 되어줄게.
내일 집을 떠나지 마세요.
오드마스를 만나야 해
네가 원하는 것을 내게 말해 줘.
내 시간이 충분치 않다고?
그리고 그것은 너에게 결코 충분하지 않다.
하지만 당신은 내일 이후까지 기다릴 수 있습니다.
흠잡을 데 없는, 무법천지, 아가야, 이걸 뭐라고 하지?
돈이 없으면 난 그만둘 거야
난 너의 롤모델이 될 수 있어, 지미 헨드릭스
끝내기 전에 나랑 같이 약 먹자
내 시간이 충분치 않다고?
야, 너한텐 절대 충분하지 않아
하지만 당신은 내일 이후까지 기다릴 수 있습니다."
487,3tlXnStJ1fFhdScmQeLpuG,31CyRsjrpPmxRF9bfRfI4F,"['dmv rap', ' hip hop', ' pop', ' r&b', ' rap']","나는 구르는 돌이다.
난 네가 소유하기엔 너무 야만적이야
과속해야 하는 차 안에서요
만약 내가 널 다치게 한다면 넌 떠날거니?
나는 몇몇 헤비급 선수들로부터 그 게임을 배웠다.
다른 놀이에서 변화를 일으키는 버스 잡기
난 아직 젊었을 때의 악마들이 있어
흔들고 싶은데 따라와요.
마음 편하게 먹고 싶은데 팬분들이 봐주시네요.
엄마한테 물어봐 난 모래 상자 때부터 허슬린이야
저는 굴러다니는 돌이에요.
제가 당신을 실망시켰다면 미리 미안합니다.
제가 당신을 실망시켰다면 미리 미안합니다.
네가 방금 내 맥퀸스에 루이 13호를 흘린 개자식,
뒤로 가서 엿 먹어라.
내 유전자에 포주 똥이 가득해
우리 어머니 탓이라고
나보다 더 작은 곳은 못 가
내 연인들에게 물어봐, 난 곤란해.
먼저 흥분한 다음 가스 라이팅을 할 거야, 결정해
난 빌어먹을 부자인데 동시에 아무것도 아니야
사람들은 나를 싫어하고 동시에 나를 사랑한다.
나는 모든 것과 동시에 아무것도 아닌 것 같아.
제가 당신을 실망시켰다면 미리 미안합니다.
(나는 구르는 돌)
제가 당신을 실망시켰다면 미리 미안합니다."
488,1xCdTZ5Wu70H6YwsmpgmHg,6TACEZfESIGhlj0iGKlbgM,"['j-pop', ' j-poprock', ' j-rock']","뽀송뽀송 탄 검은 살사 같은
축하 올려서 축복의 건배야 춤추자 로자나
약간의 죄를 가슴에 숨긴 채
새로운 키스하지 않을까 긴 여행일지도 몰라
타봐 봐! 피자 치즈처럼 뜨거운데?
문제없어 그래 문제없어 태양도 고개를 끄덕였어 가자 로자나
너와 있을 수 있었던 길고 짧은 이 시대는
신만이 체스를 움직일 수 있니?
얼어붙는 듯한 슬픔 녹을 정도의 기쁨
계속 망설인 답은 뭐라고 했어?
로자나
장미 꽃망울 구멍을 들여다보며 양배추 속에서 뭔가 움직였다
커다란 알껍데기가 깨져 나타난 영혼이 노래했다
문을 열면 본 것처럼 본 적 없는 경치가
깨끗한 색으로 다시 칠해져 보였다
너와 있을 수 있었던 길고 짧은 이 계절을
계속 믿었던 초목이 흔들리고 있어
돌아갈 수 없는 거리 돌아갈 수 없는 길
달리기 시작하면 다음 게임을 시작하자
로자나 로자나 로자나 로자나"
489,1uNFoZAHBGtllmzznpCI3s,0sl3IkPJoSj3h7aZJDdsZT,"['canadian pop', ' pop']","내 아기를 보고 길을 떠나요
그녀가 어디로 가는지 아무도 모르는 곳이야
다른 남자보다 먼저 그녀를 찾아야 해
난 그가 내 사랑을 훔치는걸 원하지 않아
난 그냥 쿨하려고 노력하는거야, 쿨, 쿨 (쿨, 쿨, 쿨)
내가 무엇을 하기를 기대하는가 (oh oh oh yeah)
난 그저 내 사랑을 찾고, 찾고, 찾고, 찾고, 달콤한 사랑을 찾고 있어.
시간이 없어, 도망친 내 사랑은 어디 있지?
낮은 곳과 높은 곳을 찾아, 내가 포기하지 않는다는 것을 알아라.
난 우릴 위해 모든 걸 포기하겠어 (절대 충분하지 않아)
(찾을 때까지 멈추지 않을 거야) 내 도망가는 사랑
내 아기가 정말 도움이 필요해
혼자서는 절대 집에 있을 수 없으니까
그녀는 작은 친구가 필요하다고 말한다.
그녀가 항상 내 곁에 있지 않아도 그래, 오오
난 그냥 쿨하게, 쿨하게, 쿨하게(쿨하게) 하려고 하는 거야
내가 무엇을 하기를 기대하는가 (oh yeah)
난 그저 내 달콤한 사랑을 찾고, 찾고, 찾고, 찾고, 찾고, 찾고,
시간이 없어, 도망친 내 사랑은 어디 있지?
낮은 곳과 높은 곳을 찾아, 내가 포기하지 않는다는 것을 알아라.
우릴 위해 모든 걸 포기하겠어 (절대 충분하지 않아)
(찾을 때까지 멈추지 않을 거야) 내 도망가는 사랑
왜 나는 내 사랑을 찾을 수 없을까?
네가 내 얼굴 앞에 서 있을 때
오, 내가 장님인가 보네, 어떻게 도망가게 했지? (그래, 그래)
시간이 없어, 도망친 내 사랑은 어디 있지?
낮은 곳과 높은 곳을 찾아, 내가 포기하지 않는다는 것을 알아라.
우릴 위해 모든 걸 포기하겠어 (절대 충분하지 않아)
(찾을 때까지 멈추지 않을 거야) 내 도망가는 사랑
시간이 없어, 도망친 내 사랑은 어디 있지?
낮은 곳과 높은 곳을 찾아, 내가 포기하지 않는다는 것을 알아라.
우릴 위해 모든 걸 포기하겠어 (절대 충분하지 않아)
(찾을 때까지 멈추지 않을 거야) 폭주하는 내 사랑 Oh Oh Yeah Oh Baby"
490,0A0FS04o6zMoto8OKPsDwY,4heBcjj4Lw3X2sQVFNbLbz,"['cali rap', ' gangster rap', ' hip hop', ' pop rap', ' rap', ' southern hip hop', ' trap']","왜 그 돈을 클럽에 가지고 오죠? 안 던질 거면서?
어떻게 '그램'에서 발가벗은 채 실물은 안 보여?
왜 패거리들을 거스르는지, 그들을 이길 수 없어, 깜둥아.
칼리에 도착하면 연락도 안하고 갈취도 당했어
새 쿠페, 난 바닥 깔고, 새 년, 창녀야 해
새 글록이 좋아 포레스트처럼 달리는 깜둥이가 있어
V.I.P., 나는 매우 중요하다. 후드 안에서 나는 절대 관광객이 아니다.
도라가 탐험하는 상대에게 물방울이 떨어졌어
거리에서 온 YG, YG는 합법적이었습니다.
YG light, YG는 YG yöur bitch와 사업을 시작한다.
YG의 카보까지 50명의 여자들이 날아갔다.
YG는 카니예 웨스트가 자기 발길질을 했다고 생각해
와, 팬데믹은 막 시작했지만 녹슬지 않았어
와, 내 옆에 애 낳아, 이년아, 행운을 빌어
이년아, 내가 다 던질게 모든 스트리퍼들이 날 사랑해
워, 제일 잘 차려입고 걸어봐 하지만 난 키드 쿠디가 아니야
방금 내 생각에 그가 한 말이 맞나?
이년아, 그래
불붙은 것처럼 말하니까 못생기지 않는 게 좋을 거야
10센트로 잡아당기고 허리는 날씬하고 엉덩이는 통통해
내 목에 50만 달러라니, 누가 나한테서 뺏어떻게?
겁쟁이, 우리가 너희들을 괴롭히고 있어
겁먹은 돈이 돈을 벌지 못한다.
겁먹은 돈이 돈을 벌지 못한다.
겁먹은 돈이 돈을 벌지 못한다.
우린 너희 바보들을 괴롭히고 있어
스포츠 센터에서 내 동영상을 올려야 해서
레이업 한 번 하면 날 루카 돈치치치 취급해
2-6, 깜둥아, 그리고 우린 서로 충돌하곤 했어
이 새로운 YG 운동화를 Louboutin 킥으로 바꿔보세요.
빨간 하의는 피를 흘려서 죽었어요
만약 내가 그를 놓치면, 4Hunid는 그에게 빨간 점을 찍는다.
상자 더미 위로 걸어갈까 생각중이었어(흠)
하지만 난 케익을 쌓느라 바빴어
콜월드가 모든 이름을 말해
콜은 드리지 드레이크가 자기 비행기를 타고
전 세계를 날아다녔고 이제야 돌아왔어, 이년아
같은 동네에 아기 침대가 세 개 있는데, 난 그만큼 부자야.
이 깜둥이들은 그늘진 방에 머물게 해달라고 신에게 기도한다.
그 동안 난 ""이년아, 난 유료야"" 방에서 살았어
콜이 떨어지면 도로 봉쇄를 해서 도로 밖으로 밀어내고
그래, 멍청이, 자리를 비우고, 채널을 고정해, 깜둥아
불붙은 것처럼 말하니까 못생기지 않는 게 좋을 거야
10센트로 잡아당기고 허리는 날씬하고 엉덩이는 통통해
내 목에 50만 달러라니, 누가 나한테서 뺏어떻게?
겁쟁이, 우리가 너희들을 괴롭히고 있어
겁먹은 돈이 돈을 벌지 못한다.
겁먹은 돈이 돈을 벌지 못한다.
겁먹은 돈이 돈을 벌지 못한다.
우린 너희 바보들을 괴롭히고 있어
시온 같은 깜둥이가 신발을 박살낼 때 공을 너무 세게 친다.
글록의 릴 스위치를 봐
우리가 쏘기 시작하면 넌 반격할 수 없어
YG 세트 트립으로 터깅, 내 주머니는 파랗게 (진(진실)
이 VV는 치즈가 좀 비싸요, 이것들 때문에 손을 뻗어요. 당신을 탓할께요.
겁먹은 돈이 돈을 벌지 못한다.
쇼가 오고 있지만 함정은 여전히 가라앉고 있어
어린 양 트럭은 흰색으로 포장하되 호박은 안에 넣어라.
우리가 예감하는 동안 목을 잡아
그리고 그녀는 내가 컨트리 이야기를 하는 것을 좋아한다.
웅변가, 그래, 웅변가, 호호
돈 모아서, 송로버섯 그릇에 마이크 빅이 들었다.
달러, 팔로워, 래칫 슈즈, 그런 거 많이 있어요.
파파도에서 요리할 음식을 기다리면서 머리를 좀 내밀어줘
빅백
불붙은 것처럼 말하니까 못생기지 않는 게 좋을 거야
10센트로 잡아당기고 허리는 날씬하고 엉덩이는 통통해
내 목에 50만 달러라니, 누가 나한테서 뺏어떻게?
겁쟁이, 우리가 너희들을 괴롭히고 있어
겁먹은 돈이 돈을 벌지 못한다.
겁먹은 돈이 돈을 벌지 못한다.
겁먹은 돈이 돈을 벌지 못한다.
겁쟁이, 우리가 너희들을 괴롭히고 있어"
491,4fxd5Ee7UefO4CUXgwJ7IP,5PSYn0XVImstXPFFDtajEK,"['pop', ' r&b']","눈 좀 말려봐, 힘들지만 괜찮아
난 그저 네가 날 원하는 방식대로 널 원하지 않을 뿐이야
내 마음이 망가져서 줄 수 없어
그래도 나와 함께 집에 가자.
오, 가까이 와.
가방을 소파에 내려놓으세요.
넌 내 밑에 있지만 난 끝나지 않았어
내가 말한 모든것들에 대해
오, 자기야, 난 망가졌어
네 모든 감정에 무감각해
나의 마지막 사랑은 차가웠다.
그래서 지금 내가 가장 추울거야
당신이 내 사랑을 원하다니 유감이에요.
넌 울지만 난 꿈쩍도 안 해
네가 해 봐, 충분하지 않아.
네 잘못이 아니야, 나 때문이야
난 상처받았어
당신이 내 사랑을 원하다니 유감이에요.
넌 울지만 난 꿈쩍도 안 해
네가 해 봐, 충분하지 않아.
네 잘못이 아니야, 나 때문이야
난 상처받았어
안됐어, 안됐어
네 잘못이 아니야, 나 때문이야
오, 그래, 그래
오늘 밤은 힘들지만 괜찮아
솔직히, 난 그냥 네가 날 안아줬으면 좋겠어.
너에게 내 심장을 주려고 했어
너의 모든 말과 행동이 내가 너를 사랑하게 만들거야, 자기야
아, 안됐군요
널 끌고 갈 생각은 없어. 시간 낭비야. 단지.
네가 원하는 건 나란 거 알아
하지만 난 아직 너한테 빠질 준비가 안 됐어
오, 가까이 와.
가방을 소파에 내려놓으세요.
넌 내 밑에 있지만 난 끝나지 않았어
내가 말한 모든것들에 대해
오, 자기야, 난 망가졌어
네 모든 감정에 무감각해
나의 마지막 사랑은 차가웠다.
그래서 지금 내가 가장 추울거야
당신이 내 사랑을 원하다니 유감이에요.
넌 울지만 난 꿈쩍도 안 해
네가 해 봐, 충분하지 않아.
네 잘못이 아니야, 나 때문이야
난 상처받았어
당신이 내 사랑을 원하다니 유감이에요.
넌 울지만 난 꿈쩍도 안 해
네가 해 봐, 충분하지 않아.
네 잘못이 아니야, 나 때문이야
난 상처받았어
안됐어, 안됐어
네 잘못이 아니야, 나 때문이야
오, 그래, 그래"
492,6VWHWGvsfZm3cOsRCOqwq6,5vmvF4zNqr4l92LPKK9RBL,"['art rock', ' neo-progressive', ' progressive rock', ' symphonic rock']","7년의 긴 세월이 흘렀지만
바람에 흩날리고
행운은 만들어졌고 낭비되었다.
아두르의 등대가 어두워지고 있습니다.
7년의 긴 세월이 이제 지나갔다.
언뜻 보기에도 말이 없다.
사라진 보석의
비록 그 사건은 아무런 방해도 받지 않았다.
7년의 긴 세월을 보냈다.
잊으려고 애쓰는데
하지만 누구도 추방할 수 없다.
그는 천국을 찾고 만났다.
시련과 눈물을 통해
여전히 배울 수 없다.
절망적인 꿈을 꾼다.
아마도 언젠가 너는 돌아올 것이다."
493,7bXgB6jMjp9ATFy66eO08Z,0ZanxzL5MCOURk9VVxGokB,"['dance pop', ' pop', ' pop rap', ' r&b']","S-S-Sex 추억
B-B-최고의 추억
S-S-Sex 추억
(섹스 메모리)
네, 잠에서 깼는데 ""자나요?""라는 문자가 왔어요.""
저녁이 되면 내가 살아날 거라는 걸 잘 알면서
우리가 싸울 때 그 엉덩이가 많이 필요한 거 알지?
네가 원하는 거 알아 그리고 시치미 떼지 않아도 돼
차를 세우자마자 내게 전화해, 게이트 코드를 알아냈어.
문은 잠겨있지 않고, 난 여기 앉아있어
그녀는 그것을 구부리고, 그녀의 발목에 그녀의 손을 내려놓는다.
그래, 난 그런 걸 좋아해
약속해, 내가 제대로 할 거야, 난 제대로 할 거야 (oh-oh)
그들의 다리를 하늘로 올려 (Yeah)
날아갈 것 같은 기분, 우리가 구름 위에 있는 것 같은 기분
내게로, 나를 내 무릎으로 데려와 (오-오)
섹스추억을 만들고 싶다 (추억)
우린 최고의 추억을 만들었어
당신이 침대를 볼 때, 당신은 나를 생각합니다.
내가 떠나면 넌 날 잊기 힘들어
섹스 추억을 만들고 싶어 (오, 추억)
우린 최고의 추억을 만들었어
네가 침대를 볼 때, 너는 나를 생각한다.
네가 뒤를 돌아볼 때, 넌 날 보고 있어
넌 그걸 너무 원하지만, 내가 그렇게 말할 때 그것은 준비되었다.
내가 전에 다른 사랑을 했다는 것을 잊게 해줘.
내가 뒤집을 테니까 (그래)
네가 그걸 내려놓는 동안
결국엔 한 판 더 하고 싶어질 거야
말하지 마, 난 널 위한 계획이 있어
열어보면 바다가 보인다.
이게 개자식들에게 자기 일에 신경 쓰라고 하는 거 너도 이미 알고 있잖아
이젠 내가 제일 좋아
약속해, 가져와, 가져와
하룻밤 묵으라고 하지 마 (오, 그래)
시계 볼 필요 없이 천천히 하세요.
현장에 손이 모두 없음(스팟)
섹스 추억에 대해 빨리 생각하고 싶어
무릎 꿇고 빌었어, 오-오
섹스추억을 만들고 싶어 (I want to make sex memories
우린 최고의 추억을 만들었어
네가 침대를 바라볼 때, 넌 내 생각을 해 (나는 너를 생각해.
내가 떠나면 넌 날 잊기 힘들어 (I want)
섹스 추억을 만들고 싶어 (I want, I want)
우린 최고의 추억을 만들었으니까
네가 침대를 볼 때, 너는 내 생각을 해 (그래)
다시 던질 땐 날 쳐다봐, 응-응
내 로버 뒷좌석을 보면
공간이 충분해서 한번은 널 굽혔어
내 소파에서 오줌 누게 한 건 어때?
내 말은 내가 널 너무 많이 생각하지 않을 수 없다는 거야
내가 내 부엌을 볼 때 그건 너야, 너야, 너, 너, 너, 너, 너.
내가 카메라를 가지고 있어 분위기 잡았지
이번엔 뭔가 새로운 걸 시도해 볼까 생각이야
그래, 난 그런 걸 좋아해
내가 너한테 할 때 약속해, 난 제대로 할 거야(Do you right.
그들의 다리를 하늘로 올려라 (oh)
날아갈 것 같은 기분, 우리가 구름 위에 있는 것 같은 기분
밤에 당신에 대한 이 모든 섹스 기억들 (oh you, babe)
섹스추억을 만들고 싶다 (나는 한다)
우린 최고의 추억을 만들었으니까 (오 그래)
네가 침대를 볼 때, 너는 나를 생각한다.
내가 떠나면 넌 날 잊기 힘들어
섹스 추억을 만들고 싶어 (오, 추억)
우린 최고의 추억을 만들었어
당신이 침대를 볼 때, 당신은 나를 생각합니다.
다시 던질 땐 날 쳐다봐"
494,2AMeiDbfU2vonrTkpXDKUu,0RkCnqwF8Tfl2QGPZwopyk,"['bronx drill', ' new york drill']","오, 우리는 야수들에게 굽혀보려고 한다.
이년아, 난 300개의 물건들과 몇몇 무리들과 함께 있어.
누가 더 섹시해? 톱샷
후디가 일어났고, 라스타처럼 겁먹었어.
난 '행아웃 더 브이'야, 그들을 불러모으고
터뜨려 버려 (그 소년)
만약 우리가... 우리가 그들을...
보리가 뛰쳐나가서... 잘려봐 (grah-grah, boom)
브로디 얘기도 하고 일주일 동안 빙글빙글 돌기도 하고
Kay와 함께 미끄러지고, V만 회전합니다(어머니께 드리는 말씀).
내 빔을 잡아주는 작은 넥타이가 있어
V에 남겨진 Lil' 소년을 엿먹여라.
두 조각으로 미끄러지면 한 조각에 서른 개 꼴이 된다.
YG를 잡으려고 안절부절못하고 근질근질했어
그리고 만약 그가 토끼뛰기를 한다면, 그는 현장에 남게 될 것이다.
네스티, 암캐가 무릎 꿇고 빌었어
이년아, 300달러야, DOA, 놈들을 위해 불어봐
난 남자들을 찾아갈게, 남자들과 함께 O를 피워
이년아, 내가 막대기로 V를 매달고, 날게 놔뒀어.
그들은 내가 돌아오지 않을 것처럼 계속 디스하고 있어. 왜 그런지 모르겠어.
이년아, 난 GBG야, 네 죽은 자에게, 지뢰에게
Nazzy와 Berry에 대해 말해라, 너는 죽고 싶을 것이다.
제이 립과 사물에 대해 얘기해보죠 그런데 어떻게 된 거죠?
'자'로 변한 소년에 대해서는 언급하지 않겠습니다.
흔들어, 흔들어, 흔들어, 흔들어, 흔들어.
난 군중들과 함께야, 그녀가 벌거벗은 게 분명해.
미고스와 헤니와 함께 걸어라, 추격은 없다.
흔들어, 흔들어, 흔들어, 흔들어, 흔들어.
난 군중들과 함께야, 그녀가 벌거벗은 게 분명해.
숏티, 벌레가 들려서 엉덩이를 때리길 원하하하하하하하하하하하하하하하하하하하하하하하하하하.
너 취했니? 이년아, 나도 화끈거려
나는 드라이브 스루처럼 너의 창문에 차를 세운다.
와서 총알을 맞으면 신부도 없고
네 머리에 꼬리표를 달아, 내가 사줄 수 있어.
뭐랄까? 뭐랄까? (뭐라고?)
이 년들 중 누구도 터프하지 않다.
난 그 개자식들과 함께 있는데 그게 날 재촉해
숏티, 짝사랑한 것 같아
난 스테파가 아니야, 이년아, 난 스토머야
내 모든 상대편이 그랩바에 섞인다.
파산한 년은 날 만지겠다고 했어
셸린, 하쿠나 마타타
모든 형제는 내가 그걸 하고 있다는 걸 알아, 그들을 위해 쾅!
모든 반대자들은 하늘이 그들을 위한 공간을 갖기를 바란다.
모든 것이 죽었고, 어떤 것도 우호적이지 않다.
'나의 프라다, 발렌시아에'
무슨 생각을 하는 거야? 내가 승인되었다는 것을 알아라.
너 미쳤어? 이년아, 나 지각했어.
너 괜찮니? 뭔가 잘못되었다
날 연주해봐, 내가 공연하는 거 알잖아
흔들어, 흔들어, 흔들어, 흔들어, 흔들어.
난 군중들과 함께야, 그녀가 벌거벗은 게 분명해.
미고스와 헤니와 함께 걸어라, 추격은 없다.
흔들어, 흔들어, 흔들어, 흔들어, 흔들어.
난 군중들과 함께야, 그녀가 벌거벗은 게 분명해.
숏티, 벌레가 들려서 내가 엉덩이를 때리길 원해"
495,53XhwfbYqKCa1cC15pYq2q,0TyUOnU4H4GLqOcrH0auc8,"['modern rock', ' rock']","곤란
피는 바위 물에 있다.
네 아들딸들을 숨겨라.
산 채로 잡아먹어!
레벨
회전목마 위에 머리를 얹는 것이 좋다.
악마와 춤을 추고
버터 투 나이프
네가 그들보다 낫다고 생각하냐?
그들보다 낫다.
넌 그들이 정말 네 친구라고 생각해?
정말 너의 친구들
하지만 마지막이 되면
끝까지
넌 그들과 똑같아.
그들과 같다.
그러니 그냥 놔둬, 그냥 놔둬
그런 식이다.
먼저 들어갔고, 그 다음엔 나왔어.
누구나 다 알아요.
넌 뜨겁고, 넌 차갑고
넌 어둠 속의 빛이야
기다려봐, 두고 봐
네가 상어랑 수영하고 있다고
널 데리러 올 거야 (우우)
그가 널 잡으러 오고 있어, 널 잡으러 (우)
거품
물에 빠져 죽으면, 복식에서도 볼 수 있지
네 고군분투하는 모습을 그들에게 보여주면 안돼?
너의 눈물을 숨기고
위기
당신의 친절함을 이용하세요.
널 고른 조각으로 잘라라.
두려움을 먹잇감으로 삼아라.
네가 그들보다 낫다고 생각하냐?
그들보다 더 낫습니다(당신은 당신이 더 낫다고 생각합니다.
넌 그들이 정말 네 친구라고 생각해?
정말 너의 친구들(정말)
하지만 마지막이 되면
끝까지 (오, 안돼)
넌 그들과 똑같아.
그들과 같다.
그러니 그냥 놔둬, 그냥 놔둬
그런 식이다.
먼저 들어갔고, 그 다음엔 나왔어.
모두가 알고 있다(ohh)
넌 뜨겁고, 넌 차갑고
넌 어둠 속의 빛이야
기다려봐, 두고 봐
네가 상어랑 수영하고 있다고
네 피가 솟구치고 있어 (그가 널 데리러 올 거야)
뺏지 마 (우우)
네 피가 솟구치고 있어 (그가 널 잡으러 오고 있어, 널 잡으러)
나한테서 뺏지 마
네 피가 솟구치고 있어 (그가 널 데리러 올 거야)
뺏지 마 (우우)
네 피가 솟구치고 있어 (그가 널 잡으러 오고 있어, 널 잡으러)
나한테서 뺏지 마
심장이 뛸 때마다 레시피가 느껴진다.
내 하루가 오는지 궁금하네 엔트로피 탓으로 돌려요
내 피가 솟구쳐, 끝이 내 눈앞에 있는 걸 볼 수 있어.
나한테서 뺏지 마, 내가 전부일 수도 있어, 전부일 수도 있어
(상어)
나한테서 뺏지 마
내 피가 솟구쳐, 내 피가 솟구쳐 (상어)
나한테서 뺏지 마, 내가 전부일 수도 있어, 전부일 수도 있어
그러니 그냥 놔둬, 그냥 놔둬
그런 식이다.
먼저 들어갔고, 그 다음엔 나왔어.
누구나 다 알아요.
넌 뜨겁고, 넌 차갑고
넌 어둠 속의 빛이야
기다려봐, 두고 봐
네가 상어랑 수영하고 있다고
네 피가 솟구치고 있어 (그가 널 데리러 올 거야)
뺏지 마 (우우)
네 피가 솟구치고 있어 (그가 널 잡으러 오고 있어, 널 잡으러)
나한테서 뺏지 마
네 피가 솟구치고 있어 (그가 널 데리러 올 거야)
나한테서 뺏지 마
네 피가 솟구치고 있어 (그가 널 잡으러 오고 있어, 널 잡으러)
나한테서 뺏지 마"
496,6eUKZXaKkcviH0Ku9w2n3V,3ZjBIezBHOpACbrPLJ8phv,"['pop', ' uk pop']","나는 화살을 심장에 꽂았다.
난 네 입에 키스한 적 없어
딸기와 그 이상의 것
오 그래, 난 모든 걸 원해
내 기타에 립스틱 (ohh)
엔진에 기름을 채워라, 우리는 아주 멀리 운전할 수 있다.
별 아래서 춤추러 가
오 그래, 난 모든 걸 원해
음, 넌 날 마치
난 그 남자가 되고 싶어, 네 눈에 키스하고 싶어
난 그 미소를 마시고 싶어, 난 내가 된 것처럼 느끼고 싶어
내 영혼이 불타오르는 것처럼, 나는 밤낮을 새우고 싶어.
그래, 넌 날 노래하게 했어
오, 난 네가 그렇게 하는 게 너무 좋아
그리고 가까이 오면, 나를 오싹하게 해줘.
Oh baby 햇빛이 갈라질 때까지 춤추고 싶어?
그리고 파티가 끝났다고 하면, 우린 바로 그걸 가지고 올 거야.
그리고 우리는 이렇게 말할거야, 오, 난 네가 그렇게 하는 게 좋아.
그리고 가까이 오면, 나를 오싹하게 해줘.
Oh baby 햇빛이 갈라질 때까지 춤추고 싶어?
그리고 파티가 끝났다고 하면, 우린 바로 그걸 가지고 올 거야.
차 안으로
달빛이 비치는 어두운 뒷좌석에
너의 다리와 팔 사이로 나를 감싸줘
오, 난 충분치 않아
날 찢을 수 있다는 거 알잖아
나를 다시 합치고 내 심장을 가져가요
내가 이렇게 열심히 사랑할 수 있을 줄이야.
오, 난 충분치 않아
음, 넌 날 이렇게 만들었어
난 그 남자가 되고 싶어, 네 눈에 키스하고 싶어
난 그 미소를 마시고 싶어, 난 내가 된 것처럼 느끼고 싶어
내 영혼이 불타오르는 것처럼, 나는 밤낮을 새우고 싶어.
그래, 넌 날 노래하게 했어
오, 난 네가 그렇게 하는 게 너무 좋아
그리고 가까이 오면, 나를 오싹하게 해줘.
Oh baby 햇빛이 갈라질 때까지 춤추고 싶어?
그리고 파티가 끝났다고 하면, 우린 바로 그걸 가지고 올 거야.
그리고 우리는 이렇게 말할거야, 오, 난 네가 그렇게 하는 게 좋아.
그리고 가까이 오면, 나를 오싹하게 해줘.
Oh baby 햇빛이 갈라질 때까지 춤추고 싶어?
그리고 파티가 끝났다고 하면, 우린 바로 그걸 가지고 올 거야.
자기야, 넌 너무 뜨거워
넌 날 떨게 해 네가 가진 불 때문에
우리가 시작한 일이요, 멈추지 않았으면 좋겠어요.
넌 날 오싹하게 만들어
자기야, 넌 너무 뜨거워
넌 날 떨게 해 네가 가진 불 때문에
우리가 시작한 일이요, 멈추지 않았으면 좋겠어요.
넌 날 떨게 해
그래, 넌 날 노래하게 했어
오, 난 네가 그렇게 하는 게 너무 좋아
그리고 가까이 오면, 나를 오싹하게 해줘.
Oh baby 햇빛이 갈라질 때까지 춤추고 싶어?
그리고 그들이 파티가 끝났다고 말하면, 우리는 그것을 바로 가지고 올 것이다.
그리고 우리는 이렇게 말할거야, 오, 난 네가 그렇게 하는 게 좋아.
그리고 가까이 오면, 나를 오싹하게 해줘.
Oh baby 햇빛이 갈라질 때까지 춤추고 싶어?
그리고 파티가 끝났다고 하면, 우리가 바로 다시 가져올게, 이봐."
